ABUNDANCE,ADDITIONS,AGGREGATED,CLASS,CONDITION,CORRECTED,CTDEEP.LabID,DATE_COL,DEEPTaxaID,Device,DISTINCT,FAMILY,GENUS,Habitat,IMMATURE,INDETERMINATE,INFRACLASS,INFRAORDER,KINGDOM,LAB_COM,LAB_NAME,LAB_SAMPLE_ID,LAB_TIN,LIFE_STAGE,ORDER,PHYLUM,Rep,SAMPTYPE,SERIAL,SPECIES,staSeq,Stream,SUBCLASS,SUBFAMILY,SUBGENUS,SUBORDER,SUBPHYLUM,SUBSPECIES,SUBTRIBE,SUPERFAMILY,SUPERORDER,TAXON_NAME,TAXONOMIST,TRIBE,X._IN_RC,X._SUB,RBV
4,,0,Insecta,N,4,RBV-2024-005,4/26/2024,936,KN1M2,Y,Ephemerellidae,Drunella,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-5,164,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,609595,Drunella cornuta,20975,Harris Brook ,,,,,Hexapoda,,,,,Drunella cornuta,L. Smith,,0,100,1
7,,0,Insecta,N,7,RBV-2024-005,4/26/2024,901,KN1M2,Y,Ephemerellidae,Ephemerella,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-5,179,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,101282,Ephemerella invaria,20975,Harris Brook ,,,,,Hexapoda,,,,,Ephemerella invaria,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-005,4/26/2024,429,KN1M2,Y,Isonychiidae,Isonychia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-5,251,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,101041,sp.,20975,Harris Brook ,,,,,Hexapoda,,,,,Isonychia sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-005,4/26/2024,749,KN1M2,Y,Corydalidae,Corydalus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-5,507,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115034,Corydalus cornutus,20975,Harris Brook ,Pterygota,Corydalinae,,,Hexapoda,,,,Neuropterida,Corydalus cornutus,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-005,4/26/2024,750,KN1M2,Y,Corydalidae,Nigronia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-5,3686,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115031,Nigronia serricornis,20975,Harris Brook ,Pterygota,Chauliodinae,,,Hexapoda,,,,Neuropterida,Nigronia serricornis,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-005,4/26/2024,340,KN1M2,Y,Perlidae,Acroneuria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-5,360,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102919,Acroneuria abnormis,20975,Harris Brook ,Pterygota,,,,Hexapoda,,,,,Acroneuria abnormis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-005,4/26/2024,774,KN1M2,Y,Hydropsychidae,Hydropsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-5,546,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115454,Hydropsyche betteni,20975,Harris Brook ,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Hydropsyche betteni,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-005,4/26/2024,829,KN1M2,Y,Philopotamidae,Dolophilodes,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-5,638,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115319,sp.,20975,Harris Brook ,Pterygota,,,,Hexapoda,,,,,Dolophilodes sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-005,4/26/2024,830,KN1M2,Y,Philopotamidae,Wormaldia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-5,639,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115258,sp.,20975,Harris Brook ,Pterygota,,,,Hexapoda,,,,,Wormaldia sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-005,4/26/2024,851,KN1M2,Y,Rhyacophilidae,Rhyacophila,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-5,2793,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115133,Rhyacophila fuscula,20975,Harris Brook ,Pterygota,,,,Hexapoda,,,,,Rhyacophila fuscula,L. Smith,,0,100,1
3,,0,Clitellata,N,3,RBV-2024-006,4/26/2024,651,KN1M2,Y,,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,4,N/A,,Annelida,1,ABM-RBV,68422,,18818,Hedge Brook ,Oligochaeta,,,,,,,,,Oligochaeta,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-006,4/26/2024,914,KN1M2,Y,Elmidae,Optioservus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,461,Adults,Coleoptera,Arthropoda,1,ABM-RBV,114185,Optioservus ovalis,18818,Hedge Brook ,Pterygota,,,Polyphaga,Hexapoda,,,,,Optioservus ovalis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-006,4/26/2024,516,KN1M2,Y,Psephenidae,Psephenus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,500,Larvae,Coleoptera,Arthropoda,1,ABM-RBV,114072,Psephenus herricki,18818,Hedge Brook ,Pterygota,,,Polyphaga,Hexapoda,,,,,Psephenus herricki,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-006,4/26/2024,551,KN1M2,Y,Chironomidae,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,765,Larvae,Diptera,Arthropoda,1,ABM-RBV,127917,,18818,Hedge Brook ,,,,Nematocera,Hexapoda,,,,,Chironomidae,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-006,4/26/2024,685,KN1M2,Y,Simuliidae,Simulium,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,738,Larvae,Diptera,Arthropoda,1,ABM-RBV,126774,sp.,18818,Hedge Brook ,,,,Nematocera,Hexapoda,,,,,Simulium sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-006,4/26/2024,540,KN1M2,Y,Tabanidae,Atylotus/Tabanus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,3291,Larvae,Diptera,Arthropoda,1,ABM-RBV,131476,sp.,18818,Hedge Brook ,,,,Brachycera,Hexapoda,,,,,Atylotus/Tabanus sp.,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-006,4/26/2024,742,KN1M2,Y,Tipulidae,Tipula,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,764,Larvae,Diptera,Arthropoda,1,ABM-RBV,119037,sp.,18818,Hedge Brook ,,Tipulinae,,,Hexapoda,,,,,Tipula sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-006,4/26/2024,174,KN1M2,Y,Ameletidae,Ameletus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,261,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100996,sp.,18818,Hedge Brook ,,,,,Hexapoda,,,,,Ameletus sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-006,4/26/2024,901,KN1M2,Y,Ephemerellidae,Ephemerella,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,179,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,101282,Ephemerella invaria,18818,Hedge Brook ,,,,,Hexapoda,,,,,Ephemerella invaria,L. Smith,,0,100,1
10,,0,Insecta,N,10,RBV-2024-006,4/26/2024,420,KN1M2,Y,Heptageniidae,Epeorus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,209,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100626,sp.,18818,Hedge Brook ,,,,,Hexapoda,,,,,Epeorus sp.,L. Smith,,0,100,1
4,,0,Insecta,N,4,RBV-2024-006,4/26/2024,994,KN1M2,Y,Heptageniidae,Maccaffertium,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,232,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100532,Maccaffertium modestum,18818,Hedge Brook ,,,,,Hexapoda,,,,,Maccaffertium modestum,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-006,4/26/2024,750,KN1M2,Y,Corydalidae,Nigronia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,3686,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115031,Nigronia serricornis,18818,Hedge Brook ,Pterygota,Chauliodinae,,,Hexapoda,,,,Neuropterida,Nigronia serricornis,L. Smith,,0,100,1
4,,0,Insecta,N,4,RBV-2024-006,4/26/2024,337,KN1M2,Y,Chloroperlidae,Sweltsa,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,321,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,103273,sp.,18818,Hedge Brook ,Pterygota,,,,Hexapoda,,,,,Sweltsa sp.,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-006,4/26/2024,(Not on List),KN1M2,Y,Peltoperlidae,Peltoperla,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,1221,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102489,sp.,18818,Hedge Brook ,Pterygota,,,,Hexapoda,,,,,Peltoperla sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-006,4/26/2024,354,KN1M2,Y,Perlidae,Eccoptura,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,1354,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102940,Eccoptura xanthenes,18818,Hedge Brook ,Pterygota,,,,Hexapoda,,,,,Eccoptura xanthenes,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-006,4/26/2024,360,KN1M2,Y,Perlodidae,,Riffle,Y,N,,,Animalia,,EcoAnalysts,8436.6-6,380,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102994,,18818,Hedge Brook ,Pterygota,,,,Hexapoda,,,,,Perlodidae,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-006,4/26/2024,362,KN1M2,Y,Perlodidae,Isoperla,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,389,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102995,sp.,18818,Hedge Brook ,Pterygota,,,,Hexapoda,,,,,Isoperla sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-006,4/26/2024,771,KN1M2,Y,Hydropsychidae,Diplectrona,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,545,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115399,sp.,18818,Hedge Brook ,Pterygota,Diplectroninae,,,Hexapoda,,,,,Diplectrona sp.,L. Smith,,0,100,1
4,,0,Insecta,N,4,RBV-2024-006,4/26/2024,796,KN1M2,Y,Lepidostomatidae,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,583,Pupae,Trichoptera,Arthropoda,1,ABM-RBV,116793,,18818,Hedge Brook ,Pterygota,,,,Hexapoda,,,,,Lepidostomatidae,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-006,4/26/2024,826,KN1M2,Y,Philopotamidae,Chimarra,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,635,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115278,Chimarra aterrima,18818,Hedge Brook ,Pterygota,,,,Hexapoda,,,,,Chimarra aterrima,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-006,4/26/2024,829,KN1M2,Y,Philopotamidae,Dolophilodes,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,638,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115319,sp.,18818,Hedge Brook ,Pterygota,,,,Hexapoda,,,,,Dolophilodes sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-006,4/26/2024,851,KN1M2,Y,Rhyacophilidae,Rhyacophila,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-6,2793,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115133,Rhyacophila fuscula,18818,Hedge Brook ,Pterygota,,,,Hexapoda,,,,,Rhyacophila fuscula,L. Smith,,0,100,1
2,,0,Clitellata,N,2,RBV-2024-007,4/26/2024,651,KN1M2,Y,,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-7,4,N/A,,Annelida,1,ABM-RBV,68422,,19214,Harris Brook ,Oligochaeta,,,,,,,,,Oligochaeta,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-007,4/26/2024,551,KN1M2,Y,Chironomidae,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-7,765,Larvae,Diptera,Arthropoda,1,ABM-RBV,127917,,19214,Harris Brook ,,,,Nematocera,Hexapoda,,,,,Chironomidae,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-007,4/26/2024,698,KN1M2,Y,Tipulidae,Antocha,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-7,750,Larvae,Diptera,Arthropoda,1,ABM-RBV,119656,sp.,19214,Harris Brook ,,Limoniinae,,,Hexapoda,,,,,Antocha sp.,L. Smith,Limoniini,0,100,1
1,,0,Insecta,N,1,RBV-2024-007,4/26/2024,409,KN1M2,Y,Baetidae,Acentrella,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-7,133,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100801,sp.,19214,Harris Brook ,,,,,Hexapoda,,,,,Acentrella sp.,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-007,4/26/2024,900,KN1M2,Y,Ephemerellidae,Ephemerella,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-7,177,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,NA,Ephemerella dorothea/excrucians,19214,Harris Brook ,,,,,Hexapoda,,,,,Ephemerella dorothea/excrucians,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-007,4/26/2024,901,KN1M2,Y,Ephemerellidae,Ephemerella,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-7,179,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,101282,Ephemerella invaria,19214,Harris Brook ,,,,,Hexapoda,,,,,Ephemerella invaria,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-007,4/26/2024,420,KN1M2,Y,Heptageniidae,Epeorus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-7,209,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100626,sp.,19214,Harris Brook ,,,,,Hexapoda,,,,,Epeorus sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-007,4/26/2024,994,KN1M2,Y,Heptageniidae,Maccaffertium,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-7,232,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100532,Maccaffertium modestum,19214,Harris Brook ,,,,,Hexapoda,,,,,Maccaffertium modestum,L. Smith,,0,100,1
4,,0,Insecta,N,4,RBV-2024-007,4/26/2024,429,KN1M2,Y,Isonychiidae,Isonychia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-7,251,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,101041,sp.,19214,Harris Brook ,,,,,Hexapoda,,,,,Isonychia sp.,L. Smith,,0,100,1
4,,0,Insecta,N,4,RBV-2024-007,4/26/2024,750,KN1M2,Y,Corydalidae,Nigronia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-7,3686,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115031,Nigronia serricornis,19214,Harris Brook ,Pterygota,Chauliodinae,,,Hexapoda,,,,Neuropterida,Nigronia serricornis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-007,4/26/2024,883,KN1M2,Y,Aeshnidae,Boyeria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-7,2797,Larvae,Odonata,Arthropoda,1,ABM-RBV,101647,Boyeria vinosa,19214,Harris Brook ,,,,Anisoptera,Hexapoda,,,,,Boyeria vinosa,L. Smith,,0,100,1
7,,0,Insecta,N,7,RBV-2024-007,4/26/2024,340,KN1M2,Y,Perlidae,Acroneuria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-7,360,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102919,Acroneuria abnormis,19214,Harris Brook ,Pterygota,,,,Hexapoda,,,,,Acroneuria abnormis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-007,4/26/2024,774,KN1M2,Y,Hydropsychidae,Hydropsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-7,546,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115454,Hydropsyche betteni,19214,Harris Brook ,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Hydropsyche betteni,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-007,4/26/2024,826,KN1M2,Y,Philopotamidae,Chimarra,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-7,635,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115278,Chimarra aterrima,19214,Harris Brook ,Pterygota,,,,Hexapoda,,,,,Chimarra aterrima,L. Smith,,0,100,1
4,,0,Insecta,N,4,RBV-2024-007,4/26/2024,851,KN1M2,Y,Rhyacophilidae,Rhyacophila,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-7,2793,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115133,Rhyacophila fuscula,19214,Harris Brook ,Pterygota,,,,Hexapoda,,,,,Rhyacophila fuscula,L. Smith,,0,100,1
1,,0,Clitellata,N,1,RBV-2024-008,4/26/2024,651,KN1M2,Y,,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-8,4,N/A,,Annelida,1,ABM-RBV,68422,,20492,Burnham Brook ,Oligochaeta,,,,,,,,,Oligochaeta,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-008,4/26/2024,514,KN1M2,Y,Psephenidae,Ectopria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-8,498,Larvae,Coleoptera,Arthropoda,1,ABM-RBV,114087,sp.,20492,Burnham Brook ,Pterygota,,,Polyphaga,Hexapoda,,,,,Ectopria sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-008,4/26/2024,863,KN1M2,Y,Ptilodactylidae,Anchytarsus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-8,2696,Larvae,Coleoptera,Arthropoda,1,ABM-RBV,114668,Anchytarsus bicolor,20492,Burnham Brook ,Pterygota,,,Polyphaga,Hexapoda,,,,,Anchytarsus bicolor,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-008,4/26/2024,551,KN1M2,Y,Chironomidae,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-8,765,Larvae,Diptera,Arthropoda,1,ABM-RBV,127917,,20492,Burnham Brook ,,,,Nematocera,Hexapoda,,,,,Chironomidae,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-008,4/26/2024,742,KN1M2,Y,Tipulidae,Tipula,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-8,764,Larvae,Diptera,Arthropoda,1,ABM-RBV,119037,sp.,20492,Burnham Brook ,,Tipulinae,,,Hexapoda,,,,,Tipula sp.,L. Smith,,0,100,1
13,,0,Insecta,N,13,RBV-2024-008,4/26/2024,900,KN1M2,Y,Ephemerellidae,Ephemerella,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-8,177,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,NA,Ephemerella dorothea/excrucians,20492,Burnham Brook ,,,,,Hexapoda,,,,,Ephemerella dorothea/excrucians,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-008,4/26/2024,994,KN1M2,Y,Heptageniidae,Maccaffertium,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-8,232,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100532,Maccaffertium modestum,20492,Burnham Brook ,,,,,Hexapoda,,,,,Maccaffertium modestum,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-008,4/26/2024,750,KN1M2,Y,Corydalidae,Nigronia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-8,3686,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115031,Nigronia serricornis,20492,Burnham Brook ,Pterygota,Chauliodinae,,,Hexapoda,,,,Neuropterida,Nigronia serricornis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-008,4/26/2024,317,KN1M2,Y,Leuctridae,Leuctra,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-8,326,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102844,sp.,20492,Burnham Brook ,Pterygota,,,,Hexapoda,,,,,Leuctra sp.,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-008,4/26/2024,325,KN1M2,Y,Peltoperlidae,Tallaperla,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-8,355,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102500,sp.,20492,Burnham Brook ,Pterygota,,,,Hexapoda,,,,,Tallaperla sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-008,4/26/2024,340,KN1M2,Y,Perlidae,Acroneuria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-8,360,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102919,Acroneuria abnormis,20492,Burnham Brook ,Pterygota,,,,Hexapoda,,,,,Acroneuria abnormis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-008,4/26/2024,360,KN1M2,Y,Perlodidae,,Riffle,N,Y,,,Animalia,,EcoAnalysts,8436.6-8,380,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102994,,20492,Burnham Brook ,Pterygota,,,,Hexapoda,,,,,Perlodidae,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-008,4/26/2024,362,KN1M2,Y,Perlodidae,Isoperla,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-8,389,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102995,sp.,20492,Burnham Brook ,Pterygota,,,,Hexapoda,,,,,Isoperla sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-008,4/26/2024,771,KN1M2,Y,Hydropsychidae,Diplectrona,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-8,545,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115399,sp.,20492,Burnham Brook ,Pterygota,Diplectroninae,,,Hexapoda,,,,,Diplectrona sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-008,4/26/2024,815,KN1M2,Y,Limnephilidae,Pycnopsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-8,629,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,116409,sp.,20492,Burnham Brook ,Pterygota,,,,Hexapoda,,,,,Pycnopsyche sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-008,4/26/2024,830,KN1M2,Y,Philopotamidae,Wormaldia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-8,639,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115258,sp.,20492,Burnham Brook ,Pterygota,,,,Hexapoda,,,,,Wormaldia sp.,L. Smith,,0,100,1
1,,0,Arachnida,N,1,RBV-2024-019,9/7/2024,(Not on List),KN1M2,Y,Limnocharidae,,Riffle,N,Y,,,Animalia,,EcoAnalysts,8436.6-19,3159,N/A,Trombidiformes,Arthropoda,1,ABM-RBV,83145,,16123,Muddy Brook,Acari,,,,Chelicerata,,,,Acariformes,Limnocharidae,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-019,9/7/2024,516,KN1M2,Y,Psephenidae,Psephenus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-19,500,Larvae,Coleoptera,Arthropoda,1,ABM-RBV,114072,Psephenus herricki,16123,Muddy Brook,Pterygota,,,Polyphaga,Hexapoda,,,,,Psephenus herricki,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-019,9/7/2024,694,KN1M2,Y,Tipulidae,Hexatoma,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-19,755,Larvae,Diptera,Arthropoda,1,ABM-RBV,120094,sp.,16123,Muddy Brook,,Limoniinae,,,Hexapoda,,,,,Hexatoma sp.,L. Smith,Hexatomini,0,100,1
1,,0,Insecta,N,1,RBV-2024-019,9/7/2024,418,KN1M2,Y,Baetidae,Heterocloeon,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-19,1344,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100794,sp.,16123,Muddy Brook,,,,,Hexapoda,,,,,Heterocloeon sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-019,9/7/2024,420,KN1M2,Y,Heptageniidae,Epeorus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-19,209,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100626,sp.,16123,Muddy Brook,,,,,Hexapoda,,,,,Epeorus sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-019,9/7/2024,69,KN1M2,Y,Heptageniidae,Maccaffertium,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-19,230,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100530,Maccaffertium mediopunctatum,16123,Muddy Brook,,,,,Hexapoda,,,,,Maccaffertium mediopunctatum,L. Smith,,0,100,1
