ABUNDANCE,ADDITIONS,AGGREGATED,CLASS,CONDITION,CORRECTED,CTDEEP.LabID,DATE_COL,DEEPTaxaID,Device,DISTINCT,FAMILY,GENUS,Habitat,IMMATURE,INDETERMINATE,INFRACLASS,INFRAORDER,KINGDOM,LAB_COM,LAB_NAME,LAB_SAMPLE_ID,LAB_TIN,LIFE_STAGE,ORDER,PHYLUM,Rep,SAMPTYPE,SERIAL,SPECIES,staSeq,Stream,SUBCLASS,SUBFAMILY,SUBGENUS,SUBORDER,SUBPHYLUM,SUBSPECIES,SUBTRIBE,SUPERFAMILY,SUPERORDER,TAXON_NAME,TAXONOMIST,TRIBE,X._IN_RC,X._SUB,RBV
1,,0,Insecta,N,1,RBV-2024-012,10/11/2024,68,KN1M2,Y,Heptageniidae,Maccaffertium,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-12,229,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100527,Maccaffertium ithaca,19458,Roaring Brook ,,,,,Hexapoda,,,,,Maccaffertium ithaca,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-012,10/11/2024,429,KN1M2,Y,Isonychiidae,Isonychia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-12,251,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,101041,sp.,19458,Roaring Brook ,,,,,Hexapoda,,,,,Isonychia sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-012,10/11/2024,750,KN1M2,Y,Corydalidae,Nigronia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-12,3686,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115031,Nigronia serricornis,19458,Roaring Brook ,Pterygota,Chauliodinae,,,Hexapoda,,,,Neuropterida,Nigronia serricornis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-012,10/11/2024,883,KN1M2,Y,Aeshnidae,Boyeria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-12,2797,Larvae,Odonata,Arthropoda,1,ABM-RBV,101647,Boyeria vinosa,19458,Roaring Brook ,,,,Anisoptera,Hexapoda,,,,,Boyeria vinosa,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-012,10/11/2024,889,KN1M2,Y,Gomphidae,Ophiogomphus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-12,282,Larvae,Odonata,Arthropoda,1,ABM-RBV,101738,sp.,19458,Roaring Brook ,,,,Anisoptera,Hexapoda,,,,,Ophiogomphus sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-012,10/11/2024,325,KN1M2,Y,Peltoperlidae,Tallaperla,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-12,355,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102500,sp.,19458,Roaring Brook ,Pterygota,,,,Hexapoda,,,,,Tallaperla sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-012,10/11/2024,340,KN1M2,Y,Perlidae,Acroneuria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-12,360,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102919,Acroneuria abnormis,19458,Roaring Brook ,Pterygota,,,,Hexapoda,,,,,Acroneuria abnormis,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-012,10/11/2024,865,KN1M2,Y,Brachycentridae,Brachycentrus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-12,523,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,116914,Brachycentrus lateralis,19458,Roaring Brook ,Pterygota,,,,Hexapoda,,,,,Brachycentrus lateralis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-012,10/11/2024,810,KN1M2,Y,Goeridae,Goera,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-12,615,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,116423,sp.,19458,Roaring Brook ,Pterygota,,,,Hexapoda,,,,,Goera sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-012,10/11/2024,774,KN1M2,Y,Hydropsychidae,Hydropsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-12,546,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115454,Hydropsyche betteni,19458,Roaring Brook ,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Hydropsyche betteni,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-012,10/11/2024,829,KN1M2,Y,Philopotamidae,Dolophilodes,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-12,638,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115319,sp.,19458,Roaring Brook ,Pterygota,,,,Hexapoda,,,,,Dolophilodes sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-012,10/11/2024,851,KN1M2,Y,Rhyacophilidae,Rhyacophila,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-12,2793,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115133,Rhyacophila fuscula,19458,Roaring Brook ,Pterygota,,,,Hexapoda,,,,,Rhyacophila fuscula,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-014,10/18/2024,994,KN1M2,Y,Heptageniidae,Maccaffertium,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-14,232,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100532,Maccaffertium modestum,20884,Frasier Brook ,,,,,Hexapoda,,,,,Maccaffertium modestum,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-014,10/18/2024,1141,KN1M2,Y,Leptophlebiidae,Neoleptophlebia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-14,12780,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,NA, sp. ,20884,Frasier Brook ,,,,,Hexapoda,,,,,Neoleptophlebia sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-014,10/18/2024,750,KN1M2,Y,Corydalidae,Nigronia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-14,3686,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115031,Nigronia serricornis,20884,Frasier Brook ,Pterygota,Chauliodinae,,,Hexapoda,,,,Neuropterida,Nigronia serricornis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-014,10/18/2024,883,KN1M2,Y,Aeshnidae,Boyeria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-14,2797,Larvae,Odonata,Arthropoda,1,ABM-RBV,101647,Boyeria vinosa,20884,Frasier Brook ,,,,Anisoptera,Hexapoda,,,,,Boyeria vinosa,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-014,10/18/2024,325,KN1M2,Y,Peltoperlidae,Tallaperla,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-14,355,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102500,sp.,20884,Frasier Brook ,Pterygota,,,,Hexapoda,,,,,Tallaperla sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-014,10/18/2024,340,KN1M2,Y,Perlidae,Acroneuria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-14,360,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102919,Acroneuria abnormis,20884,Frasier Brook ,Pterygota,,,,Hexapoda,,,,,Acroneuria abnormis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-014,10/18/2024,774,KN1M2,Y,Hydropsychidae,Hydropsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-14,546,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115454,Hydropsyche betteni,20884,Frasier Brook ,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Hydropsyche betteni,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-014,10/18/2024,829,KN1M2,Y,Philopotamidae,Dolophilodes,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-14,638,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115319,sp.,20884,Frasier Brook ,Pterygota,,,,Hexapoda,,,,,Dolophilodes sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-014,10/18/2024,851,KN1M2,Y,Rhyacophilidae,Rhyacophila,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-14,2793,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115133,Rhyacophila fuscula,20884,Frasier Brook ,Pterygota,,,,Hexapoda,,,,,Rhyacophila fuscula,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-014,10/18/2024,847,KN1M2,Y,Rhyacophilidae,Rhyacophila,Riffle,N,Y,,,Animalia,almost pupae,EcoAnalysts,8436.6-14,678,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115097,sp.,20884,Frasier Brook ,Pterygota,,,,Hexapoda,,,,,Rhyacophila sp.,L. Smith,,0,100,1
1,,0,Clitellata,N,1,RBV-2024-015,10/18/2024,651,KN1M2,Y,,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-15,4,N/A,,Annelida,1,ABM-RBV,68422,,20492,Burnham Brook ,Oligochaeta,,,,,,,,,Oligochaeta,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-015,10/18/2024,229,KN1M2,Y,Dryopidae,Helichus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-15,5840,Adults,Coleoptera,Arthropoda,1,ABM-RBV,NA,Helichus basalis,20492,Burnham Brook ,Pterygota,,,Polyphaga,Hexapoda,,,,,Helichus basalis,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-015,10/18/2024,863,KN1M2,Y,Ptilodactylidae,Anchytarsus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-15,2696,Larvae,Coleoptera,Arthropoda,1,ABM-RBV,114668,Anchytarsus bicolor,20492,Burnham Brook ,Pterygota,,,Polyphaga,Hexapoda,,,,,Anchytarsus bicolor,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-015,10/18/2024,551,KN1M2,Y,Chironomidae,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-15,765,Larvae,Diptera,Arthropoda,1,ABM-RBV,127917,,20492,Burnham Brook ,,,,Nematocera,Hexapoda,,,,,Chironomidae,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-015,10/18/2024,694,KN1M2,Y,Tipulidae,Hexatoma,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-15,755,Larvae,Diptera,Arthropoda,1,ABM-RBV,120094,sp.,20492,Burnham Brook ,,Limoniinae,,,Hexapoda,,,,,Hexatoma sp.,L. Smith,Hexatomini,0,100,1
1,,0,Insecta,N,1,RBV-2024-015,10/18/2024,68,KN1M2,Y,Heptageniidae,Maccaffertium,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-15,229,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100527,Maccaffertium ithaca,20492,Burnham Brook ,,,,,Hexapoda,,,,,Maccaffertium ithaca,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-015,10/18/2024,994,KN1M2,Y,Heptageniidae,Maccaffertium,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-15,232,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100532,Maccaffertium modestum,20492,Burnham Brook ,,,,,Hexapoda,,,,,Maccaffertium modestum,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-015,10/18/2024,67,KN1M2,Y,Heptageniidae,Maccaffertium,Riffle,Y,N,,,Animalia,,EcoAnalysts,8436.6-15,236,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,697957,sp.,20492,Burnham Brook ,,,,,Hexapoda,,,,,Maccaffertium sp.,L. Smith,,0,100,1
1,,0,Insecta,Y,1,RBV-2024-015,10/18/2024,463,KN1M2,Y,Leptophlebiidae,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-15,237,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,101095,,20492,Burnham Brook ,,,,,Hexapoda,,,,,Leptophlebiidae,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-015,10/18/2024,1208,KN1M2,Y,Corydalidae,Nigronia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-15,4341,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115029,Nigronia fasciatus,20492,Burnham Brook ,Pterygota,Chauliodinae,,,Hexapoda,,,,Neuropterida,Nigronia fasciatus,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-015,10/18/2024,750,KN1M2,Y,Corydalidae,Nigronia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-15,3686,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115031,Nigronia serricornis,20492,Burnham Brook ,Pterygota,Chauliodinae,,,Hexapoda,,,,Neuropterida,Nigronia serricornis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-015,10/18/2024,754,KN1M2,Y,Sialidae,Sialis,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-15,510,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115002,sp.,20492,Burnham Brook ,Pterygota,,,,Hexapoda,,,,Neuropterida,Sialis sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-015,10/18/2024,367,KN1M2,Y,Calopterygidae,Calopteryx,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-15,3693,Larvae,Odonata,Arthropoda,1,ABM-RBV,102055,Calopteryx maculata,20492,Burnham Brook ,,,,Zygoptera,Hexapoda,,,,,Calopteryx maculata,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-015,10/18/2024,884,KN1M2,Y,Gomphidae,,Riffle,Y,N,,,Animalia,,EcoAnalysts,8436.6-15,277,Larvae,Odonata,Arthropoda,1,ABM-RBV,101664,,20492,Burnham Brook ,,,,Anisoptera,Hexapoda,,,,,Gomphidae,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-015,10/18/2024,888,KN1M2,Y,Gomphidae,Lanthus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-15,279,Larvae,Odonata,Arthropoda,1,ABM-RBV,101766,sp.,20492,Burnham Brook ,,,,Anisoptera,Hexapoda,,,,,Lanthus sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-015,10/18/2024,340,KN1M2,Y,Perlidae,Acroneuria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-15,360,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102919,Acroneuria abnormis,20492,Burnham Brook ,Pterygota,,,,Hexapoda,,,,,Acroneuria abnormis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-015,10/18/2024,774,KN1M2,Y,Hydropsychidae,Hydropsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-15,546,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115454,Hydropsyche betteni,20492,Burnham Brook ,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Hydropsyche betteni,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-015,10/18/2024,823,KN1M2,Y,Odontoceridae,Psilotreta,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-15,633,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,116497,sp.,20492,Burnham Brook ,Pterygota,,,,Hexapoda,,,,,Psilotreta sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-015,10/18/2024,829,KN1M2,Y,Philopotamidae,Dolophilodes,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-15,638,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115319,sp.,20492,Burnham Brook ,Pterygota,,,,Hexapoda,,,,,Dolophilodes sp.,L. Smith,,0,100,1
1,,0,Clitellata,N,1,RBV-2024-016,10/18/2024,651,KN1M2,Y,,,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-16,4,N/A,,Annelida,1,ABM-RBV,68422,,18694,Muddy Brook ,Oligochaeta,,,,,,,,,Oligochaeta,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-016,10/18/2024,914,KN1M2,Y,Elmidae,Optioservus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-16,461,Adults,Coleoptera,Arthropoda,1,ABM-RBV,114185,Optioservus ovalis,18694,Muddy Brook ,Pterygota,,,Polyphaga,Hexapoda,,,,,Optioservus ovalis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-016,10/18/2024,740,KN1M2,Y,Tipulidae,Dicranota,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-16,751,Larvae,Diptera,Arthropoda,1,ABM-RBV,121027,sp.,18694,Muddy Brook ,,Pediciinae,,,Hexapoda,,,,,Dicranota sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-016,10/18/2024,694,KN1M2,Y,Tipulidae,Hexatoma,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-16,755,Larvae,Diptera,Arthropoda,1,ABM-RBV,120094,sp.,18694,Muddy Brook ,,Limoniinae,,,Hexapoda,,,,,Hexatoma sp.,L. Smith,Hexatomini,0,100,1
1,,0,Insecta,N,1,RBV-2024-016,10/18/2024,901,KN1M2,Y,Ephemerellidae,Ephemerella,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-16,179,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,101282,Ephemerella invaria,18694,Muddy Brook ,,,,,Hexapoda,,,,,Ephemerella invaria,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-016,10/18/2024,69,KN1M2,Y,Heptageniidae,Maccaffertium,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-16,230,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100530,Maccaffertium mediopunctatum,18694,Muddy Brook ,,,,,Hexapoda,,,,,Maccaffertium mediopunctatum,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-016,10/18/2024,1141,KN1M2,Y,Leptophlebiidae,Neoleptophlebia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-16,12780,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,NA, sp. ,18694,Muddy Brook ,,,,,Hexapoda,,,,,Neoleptophlebia sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-016,10/18/2024,250,KN1M2,Y,Corydalidae,Nigronia,Riffle,Y,N,,,Animalia,,EcoAnalysts,8436.6-16,1262,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115028,sp.,18694,Muddy Brook ,Pterygota,Chauliodinae,,,Hexapoda,,,,Neuropterida,Nigronia sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-016,10/18/2024,883,KN1M2,Y,Aeshnidae,Boyeria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-16,2797,Larvae,Odonata,Arthropoda,1,ABM-RBV,101647,Boyeria vinosa,18694,Muddy Brook ,,,,Anisoptera,Hexapoda,,,,,Boyeria vinosa,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-016,10/18/2024,337,KN1M2,Y,Chloroperlidae,Sweltsa,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-16,321,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,103273,sp.,18694,Muddy Brook ,Pterygota,,,,Hexapoda,,,,,Sweltsa sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-016,10/18/2024,325,KN1M2,Y,Peltoperlidae,Tallaperla,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-16,355,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102500,sp.,18694,Muddy Brook ,Pterygota,,,,Hexapoda,,,,,Tallaperla sp.,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-016,10/18/2024,340,KN1M2,Y,Perlidae,Acroneuria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-16,360,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102919,Acroneuria abnormis,18694,Muddy Brook ,Pterygota,,,,Hexapoda,,,,,Acroneuria abnormis,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-016,10/18/2024,762,KN1M2,Y,Glossosomatidae,Glossosoma,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-16,536,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,117159,sp.,18694,Muddy Brook ,Pterygota,,,,Hexapoda,,,,,Glossosoma sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-016,10/18/2024,773,KN1M2,Y,Hydropsychidae,Hydropsyche,Riffle,Y,N,,,Animalia,,EcoAnalysts,8436.6-16,565,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115453,sp.,18694,Muddy Brook ,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Hydropsyche sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-016,10/18/2024,829,KN1M2,Y,Philopotamidae,Dolophilodes,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-16,638,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115319,sp.,18694,Muddy Brook ,Pterygota,,,,Hexapoda,,,,,Dolophilodes sp.,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-013,10/18/2024,742,KN1M2,Y,Tipulidae,Tipula,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-13,764,Larvae,Diptera,Arthropoda,1,ABM-RBV,119037,sp.,15312,Beaver Brook,,Tipulinae,,,Hexapoda,,,,,Tipula sp.,L. Smith,,0,100,1
6,,0,Insecta,N,6,RBV-2024-013,10/18/2024,994,KN1M2,Y,Heptageniidae,Maccaffertium,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-13,232,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,100532,Maccaffertium modestum,15312,Beaver Brook,,,,,Hexapoda,,,,,Maccaffertium modestum,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-013,10/18/2024,429,KN1M2,Y,Isonychiidae,Isonychia,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-13,251,Larvae,Ephemeroptera,Arthropoda,1,ABM-RBV,101041,sp.,15312,Beaver Brook,,,,,Hexapoda,,,,,Isonychia sp.,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-013,10/18/2024,749,KN1M2,Y,Corydalidae,Corydalus,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-13,507,Larvae,Megaloptera,Arthropoda,1,ABM-RBV,115034,Corydalus cornutus,15312,Beaver Brook,Pterygota,Corydalinae,,,Hexapoda,,,,Neuropterida,Corydalus cornutus,L. Smith,,0,100,1
3,,0,Insecta,N,3,RBV-2024-013,10/18/2024,883,KN1M2,Y,Aeshnidae,Boyeria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-13,2797,Larvae,Odonata,Arthropoda,1,ABM-RBV,101647,Boyeria vinosa,15312,Beaver Brook,,,,Anisoptera,Hexapoda,,,,,Boyeria vinosa,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-013,10/18/2024,884,KN1M2,Y,Gomphidae,,Riffle,Y,N,,,Animalia,,EcoAnalysts,8436.6-13,277,Larvae,Odonata,Arthropoda,1,ABM-RBV,101664,,15312,Beaver Brook,,,,Anisoptera,Hexapoda,,,,,Gomphidae,L. Smith,,0,100,1
4,,0,Insecta,N,4,RBV-2024-013,10/18/2024,313,KN1M2,Y,Capniidae,,Riffle,Y,N,,,Animalia,,EcoAnalysts,8436.6-13,308,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102643,,15312,Beaver Brook,Pterygota,,,,Hexapoda,,,,,Capniidae,L. Smith,,0,100,1
2,,0,Insecta,N,2,RBV-2024-013,10/18/2024,325,KN1M2,Y,Peltoperlidae,Tallaperla,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-13,355,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102500,sp.,15312,Beaver Brook,Pterygota,,,,Hexapoda,,,,,Tallaperla sp.,L. Smith,,0,100,1
4,,0,Insecta,N,4,RBV-2024-013,10/18/2024,340,KN1M2,Y,Perlidae,Acroneuria,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-13,360,Larvae,Plecoptera,Arthropoda,1,ABM-RBV,102919,Acroneuria abnormis,15312,Beaver Brook,Pterygota,,,,Hexapoda,,,,,Acroneuria abnormis,L. Smith,,0,100,1
1,,0,Insecta,N,1,RBV-2024-013,10/18/2024,770,KN1M2,Y,Hydropsychidae,Cheumatopsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-13,544,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115408,sp.,15312,Beaver Brook,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Cheumatopsyche sp.,L. Smith,,0,100,1
4,,0,Insecta,N,4,RBV-2024-013,10/18/2024,774,KN1M2,Y,Hydropsychidae,Hydropsyche,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-13,546,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115454,Hydropsyche betteni,15312,Beaver Brook,Pterygota,Hydropsychinae,,,Hexapoda,,,,,Hydropsyche betteni,L. Smith,,0,100,1
4,,0,Insecta,N,4,RBV-2024-013,10/18/2024,826,KN1M2,Y,Philopotamidae,Chimarra,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-13,635,Larvae,Trichoptera,Arthropoda,1,ABM-RBV,115278,Chimarra aterrima,15312,Beaver Brook,Pterygota,,,,Hexapoda,,,,,Chimarra aterrima,L. Smith,,0,100,1
1,,0,Gastropoda,N,1,RBV-2024-013,10/18/2024,977,KN1M2,Y,Lymnaeidae,Galba,Riffle,N,N,,,Animalia,,EcoAnalysts,8436.6-13,87,N/A,Hygrophila,Mollusca,1,ABM-RBV,NA,sp.,15312,Beaver Brook,Heterobranchia,,,,,,,Lymneoidea,,Galba sp.,L. Smith,,0,100,1
